participant_id,tier,provider,model,latency_seconds,raw_response,error,pred_group_ca,pred_interpersonal_ca,pred_group_band,pred_interpersonal_band,Age,Sex,Country of residence,Student status,Employment status,LocationLatitude,LocationLongitude,Q26,Q27,Q28,Q29,gt_group_ca,gt_interpersonal_ca,gt_group_band,gt_interpersonal_band,error_group,abs_error_group,score_distance_group,norm_score_distance_group,exact_match_group,pred_group_band_reported,pred_group_band_resolved,band_match_group,band_distance_group,norm_band_distance_group,error_interpersonal,abs_error_interpersonal,score_distance_interpersonal,norm_score_distance_interpersonal,exact_match_interpersonal,pred_interpersonal_band_reported,pred_interpersonal_band_resolved,band_match_interpersonal,band_distance_interpersonal,norm_band_distance_interpersonal
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 17, ""self_reported_interpersonal_ca"": 23, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,17,23,moderate,high,18.0,Male,United Kingdom,Yes,Other,52.1145,-3.9975,2-4 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,16,21,moderate,high,1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0,2,2,2,0.08333333333333333,False,high,high,True,0,0.0
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 17, ""self_reported_interpersonal_ca"": 8, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,17,8,moderate,low,18.0,Male,United Kingdom,Yes,Other,52.1145,-3.9975,2-4 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,16,21,moderate,high,1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0,-13,13,13,0.5416666666666666,False,low,low,False,2,1.0
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 8, ""self_reported_interpersonal_ca"": 16, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""moderate""}",,8,16,low,moderate,18.0,Male,United Kingdom,Yes,Other,52.1145,-3.9975,2-4 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,16,21,moderate,high,-8,8,8,0.3333333333333333,False,low,low,False,1,0.5,-5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 11, ""self_reported_interpersonal_ca"": 28, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,11,28,low,high,18.0,Male,United Kingdom,Yes,Other,52.1145,-3.9975,2-4 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,16,21,moderate,high,-5,5,5,0.20833333333333334,False,low,low,False,1,0.5,7,7,7,0.2916666666666667,False,high,high,True,0,0.0
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 16, ""self_reported_interpersonal_ca"": 13, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,16,13,moderate,low,18.0,Male,United Kingdom,Yes,Other,52.1145,-3.9975,2-4 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,16,21,moderate,high,0,0,0,0.0,True,moderate,moderate,True,0,0.0,-8,8,8,0.3333333333333333,False,low,low,False,2,1.0
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 13, ""self_reported_interpersonal_ca"": 26, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,13,26,low,high,18.0,Male,United Kingdom,Yes,Other,52.1145,-3.9975,2-4 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,16,21,moderate,high,-3,3,3,0.125,False,low,low,False,1,0.5,5,5,5,0.20833333333333334,False,high,high,True,0,0.0
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 27, ""self_reported_interpersonal_ca"": 26, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,27,26,high,high,18.0,Male,United Kingdom,Yes,Other,52.1145,-3.9975,2-4 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,16,21,moderate,high,11,11,11,0.4583333333333333,False,high,high,False,1,0.5,5,5,5,0.20833333333333334,False,high,high,True,0,0.0
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 25, ""self_reported_interpersonal_ca"": 18, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""moderate""}",,25,18,high,moderate,34.0,Male,United Kingdom,No,Full-Time,54.83,-5.968,4-8 days a month,1-2 rides in a typical day,Never,,12,12,low,low,13,13,13,0.5416666666666666,False,high,high,False,2,1.0,6,6,6,0.25,False,moderate,moderate,False,1,0.5
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 19, ""self_reported_interpersonal_ca"": 26, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,19,26,moderate,high,34.0,Male,United Kingdom,No,Full-Time,54.83,-5.968,4-8 days a month,1-2 rides in a typical day,Never,,12,12,low,low,7,7,7,0.2916666666666667,False,moderate,moderate,False,1,0.5,14,14,14,0.5833333333333334,False,high,high,False,2,1.0
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 28, ""self_reported_interpersonal_ca"": 9, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,28,9,high,low,34.0,Male,United Kingdom,No,Full-Time,54.83,-5.968,4-8 days a month,1-2 rides in a typical day,Never,,12,12,low,low,16,16,16,0.6666666666666666,False,high,high,False,2,1.0,-3,3,3,0.125,False,low,low,True,0,0.0
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 22, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,22,12,high,low,34.0,Male,United Kingdom,No,Full-Time,54.83,-5.968,4-8 days a month,1-2 rides in a typical day,Never,,12,12,low,low,10,10,10,0.4166666666666667,False,high,high,False,2,1.0,0,0,0,0.0,True,low,low,True,0,0.0
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 17, ""self_reported_interpersonal_ca"": 20, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,17,20,moderate,high,34.0,Male,United Kingdom,No,Full-Time,54.83,-5.968,4-8 days a month,1-2 rides in a typical day,Never,,12,12,low,low,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5,8,8,8,0.3333333333333333,False,high,high,False,2,1.0
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 12, ""self_reported_interpersonal_ca"": 21, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,12,21,low,high,34.0,Male,United Kingdom,No,Full-Time,54.83,-5.968,4-8 days a month,1-2 rides in a typical day,Never,,12,12,low,low,0,0,0,0.0,True,low,low,True,0,0.0,9,9,9,0.375,False,high,high,False,2,1.0
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 30, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,30,12,high,low,34.0,Male,United Kingdom,No,Full-Time,54.83,-5.968,4-8 days a month,1-2 rides in a typical day,Never,,12,12,low,low,18,18,18,0.75,False,high,high,False,2,1.0,0,0,0,0.0,True,low,low,True,0,0.0
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 27, ""self_reported_interpersonal_ca"": 21, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,27,21,high,high,34.0,Male,United Kingdom,No,Full-Time,54.83,-5.968,4-8 days a month,1-2 rides in a typical day,Never,,12,12,low,low,15,15,15,0.625,False,high,high,False,2,1.0,9,9,9,0.375,False,high,high,False,2,1.0
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 10, ""self_reported_interpersonal_ca"": 14, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""moderate""}",,10,14,low,moderate,36.0,Male,United Kingdom,No,Full-Time,54.68,-6.088,4-8 days a month,5-6 rides in a typical day,2-4 days a month,1-2 rides in a typical day,9,6,low,low,1,1,1,0.041666666666666664,False,low,low,True,0,0.0,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 13, ""self_reported_interpersonal_ca"": 23, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,13,23,low,high,36.0,Male,United Kingdom,No,Full-Time,54.68,-6.088,4-8 days a month,5-6 rides in a typical day,2-4 days a month,1-2 rides in a typical day,9,6,low,low,4,4,4,0.16666666666666666,False,low,low,True,0,0.0,17,17,17,0.7083333333333334,False,high,high,False,2,1.0
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 9, ""self_reported_interpersonal_ca"": 8, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,9,8,low,low,36.0,Male,United Kingdom,No,Full-Time,54.68,-6.088,4-8 days a month,5-6 rides in a typical day,2-4 days a month,1-2 rides in a typical day,9,6,low,low,0,0,0,0.0,True,low,low,True,0,0.0,2,2,2,0.08333333333333333,False,low,low,True,0,0.0
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 21, ""self_reported_interpersonal_ca"": 26, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,21,26,high,high,36.0,Male,United Kingdom,No,Full-Time,54.68,-6.088,4-8 days a month,5-6 rides in a typical day,2-4 days a month,1-2 rides in a typical day,9,6,low,low,12,12,12,0.5,False,high,high,False,2,1.0,20,20,20,0.8333333333333334,False,high,high,False,2,1.0
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 27, ""self_reported_interpersonal_ca"": 26, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,27,26,high,high,36.0,Male,United Kingdom,No,Full-Time,54.68,-6.088,4-8 days a month,5-6 rides in a typical day,2-4 days a month,1-2 rides in a typical day,9,6,low,low,18,18,18,0.75,False,high,high,False,2,1.0,20,20,20,0.8333333333333334,False,high,high,False,2,1.0
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 17, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,17,12,moderate,low,36.0,Male,United Kingdom,No,Full-Time,54.68,-6.088,4-8 days a month,5-6 rides in a typical day,2-4 days a month,1-2 rides in a typical day,9,6,low,low,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5,6,6,6,0.25,False,low,low,True,0,0.0
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 30, ""self_reported_interpersonal_ca"": 10, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,30,10,high,low,36.0,Male,United Kingdom,No,Full-Time,54.68,-6.088,4-8 days a month,5-6 rides in a typical day,2-4 days a month,1-2 rides in a typical day,9,6,low,low,21,21,21,0.875,False,high,high,False,2,1.0,4,4,4,0.16666666666666666,False,low,low,True,0,0.0
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 10, ""self_reported_interpersonal_ca"": 27, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,10,27,low,high,36.0,Male,United Kingdom,No,Full-Time,54.68,-6.088,4-8 days a month,5-6 rides in a typical day,2-4 days a month,1-2 rides in a typical day,9,6,low,low,1,1,1,0.041666666666666664,False,low,low,True,0,0.0,21,21,21,0.875,False,high,high,False,2,1.0
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 10, ""self_reported_interpersonal_ca"": 25, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,10,25,low,high,62.0,Female,United Kingdom,No,Full-Time,54.1812,-2.9425,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,14,13,moderate,low,-4,4,4,0.16666666666666666,False,low,low,False,1,0.5,12,12,12,0.5,False,high,high,False,2,1.0
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 20, ""self_reported_interpersonal_ca"": 30, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,20,30,high,high,62.0,Female,United Kingdom,No,Full-Time,54.1812,-2.9425,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,14,13,moderate,low,6,6,6,0.25,False,high,high,False,1,0.5,17,17,17,0.7083333333333334,False,high,high,False,2,1.0
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 28, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,28,12,high,low,62.0,Female,United Kingdom,No,Full-Time,54.1812,-2.9425,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,14,13,moderate,low,14,14,14,0.5833333333333334,False,high,high,False,1,0.5,-1,1,1,0.041666666666666664,False,low,low,True,0,0.0
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 26, ""self_reported_interpersonal_ca"": 22, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,26,22,high,high,62.0,Female,United Kingdom,No,Full-Time,54.1812,-2.9425,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,14,13,moderate,low,12,12,12,0.5,False,high,high,False,1,0.5,9,9,9,0.375,False,high,high,False,2,1.0
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 17, ""self_reported_interpersonal_ca"": 9, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,17,9,moderate,low,62.0,Female,United Kingdom,No,Full-Time,54.1812,-2.9425,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,14,13,moderate,low,3,3,3,0.125,False,moderate,moderate,True,0,0.0,-4,4,4,0.16666666666666666,False,low,low,True,0,0.0
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 12, ""self_reported_interpersonal_ca"": 29, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,12,29,low,high,62.0,Female,United Kingdom,No,Full-Time,54.1812,-2.9425,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,14,13,moderate,low,-2,2,2,0.08333333333333333,False,low,low,False,1,0.5,16,16,16,0.6666666666666666,False,high,high,False,2,1.0
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 6, ""self_reported_interpersonal_ca"": 12, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,6,12,low,low,62.0,Female,United Kingdom,No,Full-Time,54.1812,-2.9425,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,14,13,moderate,low,-8,8,8,0.3333333333333333,False,low,low,False,1,0.5,-1,1,1,0.041666666666666664,False,low,low,True,0,0.0
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 10, ""self_reported_interpersonal_ca"": 28, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,10,28,low,high,62.0,Female,United Kingdom,No,Full-Time,54.1812,-2.9425,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,14,13,moderate,low,-4,4,4,0.16666666666666666,False,low,low,False,1,0.5,15,15,15,0.625,False,high,high,False,2,1.0
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 16, ""self_reported_interpersonal_ca"": 27, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,16,27,moderate,high,38.0,Female,United States,No,Full-Time,38.1901,-97.7404,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,11,10,low,low,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5,17,17,17,0.7083333333333334,False,high,high,False,2,1.0
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 28, ""self_reported_interpersonal_ca"": 13, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,28,13,high,low,38.0,Female,United States,No,Full-Time,38.1901,-97.7404,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,11,10,low,low,17,17,17,0.7083333333333334,False,high,high,False,2,1.0,3,3,3,0.125,False,low,low,True,0,0.0
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 28, ""self_reported_interpersonal_ca"": 27, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,28,27,high,high,38.0,Female,United States,No,Full-Time,38.1901,-97.7404,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,11,10,low,low,17,17,17,0.7083333333333334,False,high,high,False,2,1.0,17,17,17,0.7083333333333334,False,high,high,False,2,1.0
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 19, ""self_reported_interpersonal_ca"": 20, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,19,20,moderate,high,38.0,Female,United States,No,Full-Time,38.1901,-97.7404,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,11,10,low,low,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5,10,10,10,0.4166666666666667,False,high,high,False,2,1.0
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 6, ""self_reported_interpersonal_ca"": 23, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,6,23,low,high,38.0,Female,United States,No,Full-Time,38.1901,-97.7404,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,11,10,low,low,-5,5,5,0.20833333333333334,False,low,low,True,0,0.0,13,13,13,0.5416666666666666,False,high,high,False,2,1.0
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 30, ""self_reported_interpersonal_ca"": 26, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,30,26,high,high,38.0,Female,United States,No,Full-Time,38.1901,-97.7404,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,11,10,low,low,19,19,19,0.7916666666666666,False,high,high,False,2,1.0,16,16,16,0.6666666666666666,False,high,high,False,2,1.0
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 18, ""self_reported_interpersonal_ca"": 29, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""high""}",,18,29,moderate,high,38.0,Female,United States,No,Full-Time,38.1901,-97.7404,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,11,10,low,low,7,7,7,0.2916666666666667,False,moderate,moderate,False,1,0.5,19,19,19,0.7916666666666666,False,high,high,False,2,1.0
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 13, ""self_reported_interpersonal_ca"": 8, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,13,8,low,low,38.0,Female,United States,No,Full-Time,38.1901,-97.7404,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,11,10,low,low,2,2,2,0.08333333333333333,False,low,low,True,0,0.0,-2,2,2,0.08333333333333333,False,low,low,True,0,0.0
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 18, ""self_reported_interpersonal_ca"": 7, ""self_reported_band_group"": ""moderate"", ""self_reported_band_interpersonal"": ""low""}",,18,7,moderate,low,25.0,Male,Canada,No,Other,43.6967,-78.6404,4-8 days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,15,moderate,moderate,0,0,0,0.0,True,moderate,moderate,True,0,0.0,-8,8,8,0.3333333333333333,False,low,low,False,1,0.5
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 6, ""self_reported_interpersonal_ca"": 9, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,6,9,low,low,25.0,Male,Canada,No,Other,43.6967,-78.6404,4-8 days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,15,moderate,moderate,-12,12,12,0.5,False,low,low,False,1,0.5,-6,6,6,0.25,False,low,low,False,1,0.5
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e,geo,mock,mock-persona,0.0,"{""self_reported_group_ca"": 30, ""self_reported_interpersonal_ca"": 7, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,30,7,high,low,25.0,Male,Canada,No,Other,43.6967,-78.6404,4-8 days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,15,moderate,moderate,12,12,12,0.5,False,high,high,False,1,0.5,-8,8,8,0.3333333333333333,False,low,low,False,1,0.5
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e,transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 30, ""self_reported_interpersonal_ca"": 18, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""moderate""}",,30,18,high,moderate,25.0,Male,Canada,No,Other,43.6967,-78.6404,4-8 days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,15,moderate,moderate,12,12,12,0.5,False,high,high,False,1,0.5,3,3,3,0.125,False,moderate,moderate,True,0,0.0
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e,full,mock,mock-persona,0.0,"{""self_reported_group_ca"": 27, ""self_reported_interpersonal_ca"": 13, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,27,13,high,low,25.0,Male,Canada,No,Other,43.6967,-78.6404,4-8 days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,15,moderate,moderate,9,9,9,0.375,False,high,high,False,1,0.5,-2,2,2,0.08333333333333333,False,low,low,False,1,0.5
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e,v3_rideshare,mock,mock-persona,0.0,"{""self_reported_group_ca"": 24, ""self_reported_interpersonal_ca"": 15, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""moderate""}",,24,15,high,moderate,25.0,Male,Canada,No,Other,43.6967,-78.6404,4-8 days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,15,moderate,moderate,6,6,6,0.25,False,high,high,False,1,0.5,0,0,0,0.0,True,moderate,moderate,True,0,0.0
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e,v3_public_transit,mock,mock-persona,0.0,"{""self_reported_group_ca"": 28, ""self_reported_interpersonal_ca"": 30, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""high""}",,28,30,high,high,25.0,Male,Canada,No,Other,43.6967,-78.6404,4-8 days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,15,moderate,moderate,10,10,10,0.4166666666666667,False,high,high,False,1,0.5,15,15,15,0.625,False,high,high,False,1,0.5
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e,v3_voice,mock,mock-persona,0.0,"{""self_reported_group_ca"": 27, ""self_reported_interpersonal_ca"": 9, ""self_reported_band_group"": ""high"", ""self_reported_band_interpersonal"": ""low""}",,27,9,high,low,25.0,Male,Canada,No,Other,43.6967,-78.6404,4-8 days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,18,15,moderate,moderate,9,9,9,0.375,False,high,high,False,1,0.5,-6,6,6,0.25,False,low,low,False,1,0.5
d4821a24190df96e427e943fe9db9c04b08efa1ea1abb786ab05620d0b4d9932,demos,mock,mock-persona,0.0,"{""self_reported_group_ca"": 13, ""self_reported_interpersonal_ca"": 10, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""low""}",,13,10,low,low,53.0,Male,New Zealand,No,Part-Time,-39.2336,177.0959,0-1 days a month,1-2 rides in a typical day,Never,,15,13,moderate,low,-2,2,2,0.08333333333333333,False,low,low,False,1,0.5,-3,3,3,0.125,False,low,low,True,0,0.0
d4821a24190df96e427e943fe9db9c04b08efa1ea1abb786ab05620d0b4d9932,employment,mock,mock-persona,0.0,"{""self_reported_group_ca"": 13, ""self_reported_interpersonal_ca"": 23, ""self_reported_band_group"": ""low"", ""self_reported_band_interpersonal"": ""high""}",,13,23,low,high,53.0,Male,New Zealand,No,Part-Time,-39.2336,177.0959,0-1 days a month,1-2 rides in a typical day,Never,,15,13,moderate,low,-2,2,2,0.08333333333333333,False,low,low,False,1,0.5,10,10,10,0.4166666666666667,False,high,high,False,2,1.0
